Student_ID,Major_Category,Year_of_Study,Pre_Semester_GPA,Primary_Use_Case,Prompt_Engineering_Skill,Tool_Diversity,Paid_Subscription,Perceived_AI_Dependency,Institutional_Policy,Anxiety_Level_During_Exams,Post_Semester_GPA,Skill_Retention_Score,Burnout_Risk_Level,GPA_Change_Over_Semester,Percentage_Of_AI_Usage,Weekly_Study_Hours
100179,Medical,Graduate,3.66,Copywriting/Drafting,Beginner,1,TRUE,3,Strict_Ban,5,3.961,59.54,Low,-0.301,0.186,15.78
100180,STEM,Junior,2.866,Debugging/Troubleshooting,Advanced,5,FALSE,2,Actively_Encouraged,2,3.515,66.28,Low,-0.649,0.198,13.64
100181,Humanities,Junior,2.129,Copywriting/Drafting,Advanced,5,TRUE,7,Strict_Ban,9,2.284,82.23,High,-0.155,0.773,33.94
100182,STEM,Junior,3.676,Debugging/Troubleshooting,Beginner,1,TRUE,4,Strict_Ban,1,3.814,57.65,Low,-0.138,0.154,20.18
100183,Medical,Graduate,3.443,Ideation,Advanced,3,TRUE,2,Actively_Encouraged,3,3.805,90.63,High,-0.362,0.249,14.01
100184,Medical,Freshman,3.295,Summarizing_Reading,Beginner,2,FALSE,1,Allowed_With_Citation,5,3.413,64.58,Low,-0.118,0.039,19.42
100185,STEM,Freshman,3.022,Copywriting/Drafting,Intermediate,3,TRUE,6,Allowed_With_Citation,7,3.26,55.99,Medium,-0.238,0.834,45.13
100186,Business,Senior,3.43,Debugging/Troubleshooting,Beginner,2,FALSE,4,Allowed_With_Citation,1,3.995,90.27,Low,-0.565,0.028,12.91
100187,Arts,Senior,2.82,Copywriting/Drafting,Intermediate,3,FALSE,2,Allowed_With_Citation,1,3.102,61.83,Low,-0.282,0.209,15.95
100188,Business,Junior,3.396,Copywriting/Drafting,Intermediate,3,FALSE,2,Actively_Encouraged,1,3.49,55.3,Medium,-0.094,0.32,5.84
100189,Business,Sophomore,3.326,Ideation,Beginner,2,FALSE,1,Allowed_With_Citation,4,3.592,62.61,Medium,-0.266,0.171,18.91
100190,STEM,Sophomore,3.414,Copywriting/Drafting,Intermediate,4,FALSE,3,Allowed_With_Citation,8,3.882,89.38,Low,-0.468,0.14,12.17
100191,STEM,Sophomore,3.05,Summarizing_Reading,Intermediate,2,FALSE,2,Actively_Encouraged,1,2.981,92.74,Low,0.069,0.495,7.05
100192,Medical,Graduate,3.668,Summarizing_Reading,Intermediate,2,FALSE,4,Actively_Encouraged,9,4,96.43,High,-0.332,0.379,8.05
100193,Medical,Sophomore,3.282,Direct_Answer_Generation,Beginner,2,FALSE,3,Allowed_With_Citation,1,3.661,100,Low,-0.379,0.165,14.58
100194,Business,Senior,3.295,Copywriting/Drafting,Advanced,5,FALSE,1,Allowed_With_Citation,2,3.857,95.01,Low,-0.562,0.316,24.33
100195,Humanities,Senior,2.228,Ideation,Beginner,3,FALSE,1,Allowed_With_Citation,5,2.429,72.68,Medium,-0.201,0.603,6.04
100196,Humanities,Freshman,3.781,Copywriting/Drafting,Intermediate,2,FALSE,2,Actively_Encouraged,3,3.95,87.3,Medium,-0.169,0.101,20.98
100197,Business,Freshman,3.861,Direct_Answer_Generation,Beginner,2,FALSE,3,Allowed_With_Citation,6,3.797,55.28,Low,0.064,0.353,17.96
100198,Medical,Sophomore,2.816,Direct_Answer_Generation,Intermediate,1,FALSE,1,Allowed_With_Citation,6,2.921,76.6,Low,-0.105,0.164,16.12
100199,Medical,Senior,1.691,Summarizing_Reading,Beginner,3,FALSE,4,Allowed_With_Citation,3,1.86,58.58,Medium,-0.169,0.453,17.89
100200,Arts,Sophomore,2.874,Direct_Answer_Generation,Advanced,3,FALSE,6,Strict_Ban,5,3.035,87.08,High,-0.161,0.511,27.96
100201,Business,Freshman,3.337,Copywriting/Drafting,Beginner,2,TRUE,6,Strict_Ban,10,3.714,53.77,Medium,-0.377,0.557,31.48
100202,STEM,Sophomore,2.773,Summarizing_Reading,Advanced,3,TRUE,2,Actively_Encouraged,2,3.061,68.03,Low,-0.288,0.087,20.28
100203,STEM,Freshman,3.548,Debugging/Troubleshooting,Intermediate,5,TRUE,4,Strict_Ban,7,3.673,72.33,Medium,-0.125,0.068,12.88
100204,Medical,Freshman,2.053,Direct_Answer_Generation,Beginner,3,FALSE,4,Allowed_With_Citation,6,2.172,73.12,Low,-0.119,0.478,21.97
100205,Business,Sophomore,3.357,Debugging/Troubleshooting,Beginner,2,TRUE,6,Allowed_With_Citation,6,3.824,64.84,Medium,-0.467,0.597,35.74
100206,STEM,Freshman,3.219,Debugging/Troubleshooting,Intermediate,3,TRUE,4,Actively_Encouraged,6,3.384,62,Medium,-0.165,0.312,26.14
100207,STEM,Senior,3.819,Debugging/Troubleshooting,Beginner,2,TRUE,4,Actively_Encouraged,5,4,88.92,Medium,-0.181,0.063,12.92
100208,Business,Sophomore,3.166,Ideation,Beginner,1,FALSE,4,Allowed_With_Citation,4,3.424,88.19,Low,-0.258,0.468,20.81
100209,STEM,Senior,3.742,Direct_Answer_Generation,Beginner,2,TRUE,4,Actively_Encouraged,6,4,57.99,Medium,-0.258,0.073,21.65
100210,STEM,Junior,2.358,Summarizing_Reading,Advanced,4,TRUE,2,Allowed_With_Citation,7,2.525,73.66,Medium,-0.167,0.357,16.9
100211,Business,Graduate,3.179,Debugging/Troubleshooting,Advanced,3,TRUE,4,Allowed_With_Citation,7,3.448,85.19,Medium,-0.269,0.614,15.65
100212,Business,Freshman,3.37,Summarizing_Reading,Advanced,4,TRUE,5,Allowed_With_Citation,6,3.544,60.04,Medium,-0.174,0.554,30.13
100213,Business,Freshman,2.363,Ideation,Advanced,5,TRUE,6,Allowed_With_Citation,1,2.653,92.54,Low,-0.29,0.354,17.3
100214,STEM,Graduate,3.741,Direct_Answer_Generation,Beginner,2,TRUE,4,Allowed_With_Citation,7,3.903,89.03,Medium,-0.162,0.767,5.54
100215,Business,Senior,3.815,Summarizing_Reading,Advanced,5,TRUE,3,Allowed_With_Citation,6,4,77.85,Low,-0.185,0.355,16.18
100216,STEM,Freshman,3.098,Debugging/Troubleshooting,Intermediate,2,TRUE,4,Allowed_With_Citation,6,2.936,62.17,Low,0.162,0.358,5.34
100217,Humanities,Freshman,2.833,Copywriting/Drafting,Intermediate,3,FALSE,5,Actively_Encouraged,1,2.957,77.19,High,-0.124,0.81,5.27
100218,Business,Graduate,3.528,Ideation,Beginner,2,FALSE,2,Strict_Ban,2,4,98.6,High,-0.472,0.253,31.14
100219,Business,Freshman,2.684,Ideation,Beginner,1,FALSE,2,Allowed_With_Citation,3,2.888,86.1,Low,-0.204,0.155,17.37
100220,Arts,Graduate,3.212,Copywriting/Drafting,Intermediate,3,TRUE,4,Actively_Encouraged,6,3.444,67.65,Low,-0.232,0.154,25.03
100221,Business,Graduate,3.338,Ideation,Advanced,3,TRUE,7,Actively_Encouraged,9,3.623,79.2,High,-0.285,0.932,25.29
100222,Business,Sophomore,3.392,Debugging/Troubleshooting,Beginner,3,FALSE,1,Strict_Ban,1,3.568,75.24,Low,-0.176,0.009,19.7
100223,STEM,Senior,3.062,Summarizing_Reading,Advanced,4,FALSE,3,Strict_Ban,4,3.035,63.98,High,0.027,0.668,32.06
100224,Humanities,Junior,3.041,Summarizing_Reading,Beginner,3,FALSE,2,Allowed_With_Citation,3,3.149,70.08,High,-0.108,0.417,28.35
100225,STEM,Senior,3.565,Ideation,Beginner,3,FALSE,3,Allowed_With_Citation,5,3.834,76.92,Medium,-0.269,0.185,24.92
100226,STEM,Sophomore,3.337,Copywriting/Drafting,Beginner,3,TRUE,1,Actively_Encouraged,1,3.378,90.81,Medium,-0.041,0.271,14.1
100227,Medical,Freshman,1.928,Summarizing_Reading,Advanced,4,FALSE,2,Actively_Encouraged,6,1.866,49.12,Low,0.062,0.903,10.33
100228,Humanities,Senior,3.225,Summarizing_Reading,Beginner,3,FALSE,5,Actively_Encouraged,7,3.354,59.27,Medium,-0.129,0.79,19.06
100229,Medical,Freshman,3.167,Summarizing_Reading,Beginner,3,FALSE,1,Allowed_With_Citation,3,3.643,80.69,Low,-0.476,0.018,21.99
100230,Business,Graduate,2.767,Ideation,Intermediate,1,FALSE,1,Actively_Encouraged,1,3.032,65.87,Medium,-0.265,0.413,15.26
100231,Arts,Sophomore,3.29,Ideation,Beginner,1,TRUE,1,Allowed_With_Citation,2,3.646,81.36,Low,-0.356,0.278,8.2
100232,Business,Freshman,3.653,Ideation,Intermediate,5,FALSE,4,Allowed_With_Citation,3,3.572,72.15,High,0.081,0.104,12.24
100233,Business,Sophomore,3.767,Ideation,Beginner,1,FALSE,3,Allowed_With_Citation,7,3.61,61.21,Low,0.157,0.468,11.57
100234,Humanities,Graduate,3.609,Debugging/Troubleshooting,Advanced,5,FALSE,2,Strict_Ban,1,4,89.33,Low,-0.391,0.049,15.5
100235,STEM,Sophomore,3.319,Direct_Answer_Generation,Advanced,3,FALSE,3,Allowed_With_Citation,5,3.641,88.9,High,-0.322,0.326,25.06
100236,Business,Graduate,3.133,Ideation,Beginner,3,TRUE,1,Allowed_With_Citation,5,3.209,81.38,Medium,-0.076,0.015,17.8
100237,STEM,Freshman,3.291,Copywriting/Drafting,Intermediate,3,TRUE,2,Strict_Ban,3,3.644,100,Medium,-0.353,0.346,25.3
100238,STEM,Junior,3.857,Direct_Answer_Generation,Advanced,4,FALSE,1,Allowed_With_Citation,4,4,100,Medium,-0.143,0.142,27.86
100239,Business,Graduate,3.351,Ideation,Beginner,2,FALSE,6,Actively_Encouraged,7,3.623,78.96,Medium,-0.272,0.493,30.97
100240,STEM,Freshman,3.381,Debugging/Troubleshooting,Beginner,1,FALSE,3,Allowed_With_Citation,4,3.474,74.92,Medium,-0.093,0.342,22.66
100241,Medical,Sophomore,3.555,Summarizing_Reading,Beginner,1,TRUE,2,Allowed_With_Citation,2,3.516,82.38,Low,0.039,0.349,17.1
100242,Medical,Graduate,3.511,Summarizing_Reading,Beginner,2,TRUE,6,Actively_Encouraged,3,3.704,86.02,High,-0.193,0.359,26.98
100243,Medical,Junior,3.267,Summarizing_Reading,Advanced,3,FALSE,5,Actively_Encouraged,2,3.52,73.95,Medium,-0.253,0.158,10.25
100244,Humanities,Senior,2.689,Copywriting/Drafting,Beginner,2,FALSE,3,Strict_Ban,5,2.993,87.34,Medium,-0.304,0.087,7.72
100245,STEM,Senior,3.589,Ideation,Intermediate,2,FALSE,7,Allowed_With_Citation,10,3.635,97.9,Medium,-0.046,0.683,32.37
100246,Medical,Junior,2.81,Direct_Answer_Generation,Beginner,2,TRUE,6,Allowed_With_Citation,1,2.358,64.94,High,0.452,0.861,22.93
100247,Humanities,Senior,3.495,Copywriting/Drafting,Beginner,3,TRUE,2,Strict_Ban,5,3.745,72.68,High,-0.25,0.409,22.21
100248,Medical,Junior,2.312,Debugging/Troubleshooting,Advanced,3,TRUE,2,Allowed_With_Citation,2,2.989,100,Medium,-0.677,0.595,24.87
100249,Medical,Senior,3.915,Summarizing_Reading,Intermediate,4,FALSE,6,Strict_Ban,4,4,78.11,Medium,-0.085,0.278,28.43
100250,Arts,Freshman,3.803,Copywriting/Drafting,Beginner,1,TRUE,4,Allowed_With_Citation,3,3.803,67.41,Low,0,0.282,20.36
100251,STEM,Graduate,3.016,Ideation,Advanced,3,TRUE,6,Allowed_With_Citation,3,3.507,82.28,High,-0.491,0.373,34.19
100252,Humanities,Senior,3.332,Direct_Answer_Generation,Advanced,4,TRUE,5,Allowed_With_Citation,3,3.72,83.47,Medium,-0.388,0.415,21.95
100253,Arts,Sophomore,2.648,Copywriting/Drafting,Beginner,3,FALSE,3,Actively_Encouraged,2,2.517,71.83,Low,0.131,0.118,12.12
100254,Humanities,Junior,3.878,Debugging/Troubleshooting,Intermediate,3,TRUE,4,Allowed_With_Citation,3,4,64.07,Medium,-0.122,0.571,20.83
100255,STEM,Sophomore,2.069,Copywriting/Drafting,Beginner,2,FALSE,7,Allowed_With_Citation,6,2.314,59.48,High,-0.245,0.573,44.87
100256,Business,Senior,2.738,Ideation,Intermediate,2,TRUE,1,Strict_Ban,1,3.103,63.11,Low,-0.365,0.823,9.63
100257,Medical,Graduate,3.164,Direct_Answer_Generation,Advanced,3,TRUE,1,Strict_Ban,2,3.636,81.63,High,-0.472,0.213,15.85
100258,Business,Freshman,3.416,Summarizing_Reading,Advanced,3,FALSE,1,Allowed_With_Citation,2,3.669,89.41,Low,-0.253,0.108,20.16
100259,Business,Graduate,2.41,Copywriting/Drafting,Advanced,3,FALSE,2,Allowed_With_Citation,2,2.556,76.43,High,-0.146,0.539,14.32
100260,STEM,Freshman,2.637,Debugging/Troubleshooting,Advanced,3,TRUE,2,Allowed_With_Citation,3,3.132,84.55,Medium,-0.495,0.048,15.3
100261,Business,Junior,3.244,Ideation,Advanced,3,TRUE,5,Allowed_With_Citation,4,3.651,87.79,Medium,-0.407,0.643,32.36
100262,Medical,Junior,3.506,Summarizing_Reading,Intermediate,2,FALSE,1,Allowed_With_Citation,3,3.88,71.93,Low,-0.374,0.332,15.11
100263,STEM,Sophomore,3.825,Debugging/Troubleshooting,Intermediate,3,TRUE,3,Actively_Encouraged,3,4,87.29,Low,-0.175,0.722,25.54
100264,Business,Junior,3.05,Summarizing_Reading,Beginner,3,TRUE,7,Allowed_With_Citation,6,3.284,68.48,High,-0.234,0.674,33.74
100265,Medical,Senior,2.94,Summarizing_Reading,Intermediate,3,TRUE,4,Strict_Ban,2,3.211,82.2,Low,-0.271,0.122,13.33
100266,Business,Sophomore,3.293,Debugging/Troubleshooting,Beginner,1,FALSE,3,Allowed_With_Citation,2,3.37,89.83,Low,-0.077,0.617,17.29
100267,Business,Freshman,2.912,Ideation,Intermediate,1,FALSE,5,Allowed_With_Citation,3,2.95,65.63,Medium,-0.038,0.519,23.55
100268,Business,Junior,3.302,Copywriting/Drafting,Intermediate,4,TRUE,6,Allowed_With_Citation,7,3.567,89.24,Medium,-0.265,0.528,44.65
100269,Humanities,Senior,3.472,Copywriting/Drafting,Intermediate,3,TRUE,1,Actively_Encouraged,3,3.848,69.07,Medium,-0.376,0.263,13.14
100270,STEM,Graduate,2.579,Ideation,Beginner,1,TRUE,1,Actively_Encouraged,1,2.888,80.34,Low,-0.309,0.088,9.76
100271,Arts,Freshman,2.991,Copywriting/Drafting,Beginner,1,TRUE,5,Actively_Encouraged,7,3.261,79.72,Low,-0.27,0.474,19.89
100272,Arts,Graduate,2.736,Debugging/Troubleshooting,Beginner,2,TRUE,5,Actively_Encouraged,4,2.995,73.16,High,-0.259,0.097,13.36
100273,Arts,Junior,3.616,Copywriting/Drafting,Beginner,2,FALSE,3,Strict_Ban,9,3.863,62.9,High,-0.247,0.77,5.13
100274,Medical,Sophomore,2.807,Summarizing_Reading,Beginner,3,FALSE,8,Strict_Ban,8,2.855,53.56,Medium,-0.048,0.671,31.77
100275,Business,Graduate,3.706,Copywriting/Drafting,Intermediate,4,FALSE,4,Actively_Encouraged,6,3.948,100,Low,-0.242,0.069,11.52
100276,Business,Sophomore,3.517,Summarizing_Reading,Intermediate,3,TRUE,1,Allowed_With_Citation,1,3.78,72.34,High,-0.263,0.367,17.71
100277,Arts,Senior,3.444,Copywriting/Drafting,Beginner,3,FALSE,1,Allowed_With_Citation,4,3.618,68.24,High,-0.174,0.04,9.77
100278,Business,Senior,3.586,Ideation,Beginner,1,FALSE,4,Strict_Ban,7,3.908,62.69,High,-0.322,0.514,28.28
100279,Business,Junior,3.117,Copywriting/Drafting,Beginner,2,FALSE,5,Allowed_With_Citation,1,3.292,66.31,High,-0.175,0.181,9.1
100280,Arts,Senior,3.302,Summarizing_Reading,Beginner,2,FALSE,2,Allowed_With_Citation,3,3.335,93.98,Medium,-0.033,0.023,14.42
100281,Medical,Junior,3.765,Debugging/Troubleshooting,Beginner,2,FALSE,1,Allowed_With_Citation,2,4,96.43,Low,-0.235,0.239,24.22
100282,Humanities,Freshman,3.84,Copywriting/Drafting,Beginner,1,FALSE,5,Allowed_With_Citation,4,4,72.7,Medium,-0.16,0.228,24.98
100283,Humanities,Senior,2.864,Copywriting/Drafting,Advanced,3,TRUE,3,Actively_Encouraged,4,3.235,92.27,Medium,-0.371,0.39,18.72
100284,STEM,Graduate,2.235,Debugging/Troubleshooting,Intermediate,3,TRUE,4,Strict_Ban,8,2.594,80.69,High,-0.359,0.679,31.59
100285,Business,Junior,3.039,Ideation,Intermediate,4,FALSE,1,Actively_Encouraged,1,3.067,80.71,Low,-0.028,0.044,11.06
100286,STEM,Graduate,3.112,Direct_Answer_Generation,Intermediate,2,FALSE,4,Actively_Encouraged,6,3.159,71.73,High,-0.047,0.74,15.31
100287,Humanities,Junior,3.156,Ideation,Beginner,2,FALSE,1,Actively_Encouraged,4,3.562,77.08,Medium,-0.406,0.029,21.06
100288,Business,Junior,2.672,Ideation,Advanced,4,TRUE,6,Allowed_With_Citation,6,2.911,86.59,Medium,-0.239,0.842,16.09
100289,STEM,Senior,3.497,Direct_Answer_Generation,Advanced,3,FALSE,2,Actively_Encouraged,4,3.63,97.52,Medium,-0.133,0.255,18.71
100290,Business,Freshman,2.628,Debugging/Troubleshooting,Advanced,5,TRUE,2,Allowed_With_Citation,1,2.598,76.75,High,0.03,0.428,11.18
100291,STEM,Graduate,3.389,Debugging/Troubleshooting,Intermediate,2,TRUE,3,Allowed_With_Citation,3,3.48,89.74,High,-0.091,0.398,21.34
100292,STEM,Senior,2.857,Summarizing_Reading,Intermediate,1,FALSE,6,Allowed_With_Citation,6,3.225,52.64,Medium,-0.368,0.698,41.59
100293,Arts,Graduate,2.566,Copywriting/Drafting,Beginner,2,TRUE,4,Strict_Ban,5,2.606,52.09,High,-0.04,0.47,34.93
100294,Humanities,Junior,3.531,Copywriting/Drafting,Beginner,2,FALSE,3,Allowed_With_Citation,1,4,69.49,Medium,-0.469,0.237,25.78
100295,STEM,Graduate,2.784,Debugging/Troubleshooting,Intermediate,3,FALSE,5,Allowed_With_Citation,6,3.066,66.18,High,-0.282,0.216,19.42
100296,Business,Senior,3.325,Copywriting/Drafting,Advanced,4,FALSE,5,Allowed_With_Citation,3,3.598,100,Medium,-0.273,0.71,34.73
100297,Arts,Junior,3.393,Summarizing_Reading,Advanced,5,TRUE,5,Allowed_With_Citation,7,3.695,71.89,Medium,-0.302,0.451,23.79
100298,STEM,Graduate,2.788,Direct_Answer_Generation,Advanced,3,FALSE,6,Allowed_With_Citation,7,3.016,77.43,High,-0.228,0.921,20.18
100299,Business,Junior,3.008,Ideation,Advanced,3,FALSE,2,Allowed_With_Citation,5,3.5,100,Medium,-0.492,0.148,20.47
100300,STEM,Junior,2.37,Debugging/Troubleshooting,Intermediate,3,FALSE,5,Strict_Ban,8,2.714,84.97,Low,-0.344,0.007,17.53
100301,STEM,Freshman,3.399,Copywriting/Drafting,Intermediate,3,FALSE,6,Allowed_With_Citation,4,3.501,67.93,Medium,-0.102,0.93,14.25
100302,Business,Graduate,2.869,Ideation,Intermediate,3,FALSE,3,Allowed_With_Citation,2,2.939,73.9,Medium,-0.07,0.213,14.87
100303,Business,Sophomore,3.182,Ideation,Beginner,1,FALSE,7,Actively_Encouraged,4,3.263,40,Medium,-0.081,0.84,32.47
100304,Business,Freshman,3.062,Ideation,Beginner,3,FALSE,1,Allowed_With_Citation,2,2.96,55.25,Low,0.102,0.397,17.17
100305,Business,Freshman,2.666,Ideation,Advanced,5,TRUE,9,Allowed_With_Citation,3,2.724,85.51,High,-0.058,0.853,46.91
100306,Medical,Junior,2.437,Summarizing_Reading,Beginner,1,TRUE,1,Actively_Encouraged,1,2.435,79.28,Low,0.002,0.028,14.75
100307,Business,Sophomore,3.352,Summarizing_Reading,Beginner,1,FALSE,5,Actively_Encouraged,6,3.566,68.95,Low,-0.214,0.337,13.49
100308,Humanities,Senior,2.707,Ideation,Intermediate,1,TRUE,3,Allowed_With_Citation,5,2.981,74.44,Medium,-0.274,0.527,15.06
100309,Arts,Sophomore,3.006,Copywriting/Drafting,Beginner,2,FALSE,2,Actively_Encouraged,2,3.104,64.43,Low,-0.098,0.144,12.45
100310,STEM,Senior,2.75,Debugging/Troubleshooting,Beginner,3,TRUE,4,Allowed_With_Citation,3,2.685,91.55,Low,0.065,0.192,17.27
100311,Humanities,Freshman,2.806,Debugging/Troubleshooting,Advanced,3,TRUE,1,Actively_Encouraged,3,3.292,97.27,Low,-0.486,0.385,22.94
100312,STEM,Sophomore,3.695,Debugging/Troubleshooting,Intermediate,1,FALSE,4,Allowed_With_Citation,5,4,84.26,Medium,-0.305,0.393,28.13
100313,STEM,Senior,2.391,Debugging/Troubleshooting,Beginner,2,FALSE,2,Allowed_With_Citation,5,2.564,86.21,Low,-0.173,0.021,13.04
100314,Medical,Sophomore,3.795,Summarizing_Reading,Intermediate,2,FALSE,1,Strict_Ban,1,4,68.26,Low,-0.205,0.081,27.9
100315,Arts,Freshman,3.067,Debugging/Troubleshooting,Advanced,3,TRUE,2,Actively_Encouraged,5,3.666,100,Low,-0.599,0.32,25.53
100316,Business,Graduate,3.91,Ideation,Beginner,2,FALSE,3,Actively_Encouraged,4,4,88.9,Medium,-0.09,0.14,13.75
100317,Humanities,Freshman,3.162,Copywriting/Drafting,Advanced,4,TRUE,3,Actively_Encouraged,1,3.432,95.56,Medium,-0.27,0.536,28.1
100318,STEM,Freshman,2.808,Debugging/Troubleshooting,Advanced,4,FALSE,2,Strict_Ban,6,3.352,83.04,Low,-0.544,0.189,23.69
100319,STEM,Sophomore,2.338,Direct_Answer_Generation,Intermediate,1,FALSE,4,Allowed_With_Citation,4,2.779,60.3,Medium,-0.441,0.223,19
100320,STEM,Freshman,2.831,Debugging/Troubleshooting,Intermediate,1,FALSE,7,Allowed_With_Citation,9,3.204,86.64,High,-0.373,0.774,51.65
100321,Business,Freshman,2.714,Ideation,Intermediate,3,TRUE,2,Strict_Ban,5,2.827,76.14,Medium,-0.113,0.076,13.35
100322,Business,Senior,3.244,Debugging/Troubleshooting,Advanced,4,TRUE,5,Strict_Ban,5,3.933,85.46,Medium,-0.689,0.26,22.35
100323,Business,Freshman,3.275,Ideation,Beginner,1,FALSE,1,Strict_Ban,3,3.302,51.93,Low,-0.027,0.075,13.46
100324,STEM,Freshman,2.048,Debugging/Troubleshooting,Intermediate,2,FALSE,2,Allowed_With_Citation,4,1.816,90.08,High,0.232,0.607,12.33
100325,Medical,Graduate,3.414,Summarizing_Reading,Beginner,1,FALSE,5,Actively_Encouraged,4,3.873,83.84,Low,-0.459,0.101,21.32
100326,Business,Junior,2.868,Ideation,Beginner,3,TRUE,3,Allowed_With_Citation,6,3.303,82.62,Medium,-0.435,0.309,14.16
100327,Business,Freshman,3.401,Copywriting/Drafting,Intermediate,3,TRUE,4,Actively_Encouraged,7,3.42,69.04,Low,-0.019,0.797,24.43
100328,Business,Junior,2.782,Copywriting/Drafting,Intermediate,2,TRUE,2,Allowed_With_Citation,5,2.991,60.24,Low,-0.209,0.057,21.58
100329,Humanities,Freshman,3.318,Debugging/Troubleshooting,Intermediate,3,TRUE,1,Actively_Encouraged,3,3.178,73.04,Low,0.14,0.412,12.53
100330,STEM,Junior,3.468,Direct_Answer_Generation,Intermediate,2,FALSE,5,Allowed_With_Citation,3,3.729,63.13,Low,-0.261,0.334,26.58
100331,Humanities,Junior,3.767,Summarizing_Reading,Beginner,2,FALSE,3,Allowed_With_Citation,4,4,71.23,Medium,-0.233,0.067,19.06
100332,Arts,Graduate,2.366,Debugging/Troubleshooting,Intermediate,3,FALSE,7,Actively_Encouraged,6,2.71,69.16,High,-0.344,0.695,41.94
100333,STEM,Sophomore,2.572,Debugging/Troubleshooting,Intermediate,3,FALSE,5,Actively_Encouraged,6,2.633,94.02,Medium,-0.061,0.069,9.41
100334,STEM,Senior,3.8,Debugging/Troubleshooting,Advanced,4,TRUE,8,Allowed_With_Citation,7,4,70.75,High,-0.2,0.888,45.04
100335,STEM,Freshman,3.308,Summarizing_Reading,Intermediate,4,TRUE,5,Strict_Ban,3,3.28,64.13,Medium,0.028,0.205,9.15
100336,STEM,Junior,3.004,Debugging/Troubleshooting,Advanced,3,TRUE,4,Actively_Encouraged,2,3.601,80.65,Medium,-0.597,0.426,32.02
100337,Arts,Sophomore,3.146,Copywriting/Drafting,Advanced,3,FALSE,2,Allowed_With_Citation,4,3.11,73.74,Low,0.036,0.137,21.37
100338,Business,Junior,3.238,Ideation,Beginner,2,FALSE,4,Allowed_With_Citation,7,3.474,65.5,High,-0.236,0.432,21.82
100339,Humanities,Sophomore,2.797,Debugging/Troubleshooting,Advanced,5,FALSE,5,Allowed_With_Citation,1,3.209,98.6,Low,-0.412,0.018,19.09
100340,STEM,Graduate,2.315,Copywriting/Drafting,Beginner,2,TRUE,4,Allowed_With_Citation,5,2.428,55.3,Low,-0.113,0.743,20.74
100341,Humanities,Graduate,3.725,Direct_Answer_Generation,Beginner,2,FALSE,3,Actively_Encouraged,1,3.904,71.19,Medium,-0.179,0.228,10.54
100342,Humanities,Junior,2.689,Direct_Answer_Generation,Beginner,2,FALSE,3,Strict_Ban,1,3.054,76.66,Medium,-0.365,0.245,14.92
100343,STEM,Freshman,2.733,Copywriting/Drafting,Advanced,5,TRUE,8,Strict_Ban,9,3.019,62.68,High,-0.286,0.577,40.8
100344,Humanities,Junior,3.853,Debugging/Troubleshooting,Advanced,3,FALSE,2,Actively_Encouraged,1,4,84.84,Medium,-0.147,0.39,17.48
100345,Humanities,Senior,3.448,Copywriting/Drafting,Intermediate,3,FALSE,3,Allowed_With_Citation,6,3.558,82.42,High,-0.11,0.563,31.08
100346,Business,Freshman,3.208,Ideation,Intermediate,5,FALSE,8,Allowed_With_Citation,5,3.228,73.52,High,-0.02,0.945,34.67
100347,Business,Junior,2.829,Ideation,Intermediate,3,FALSE,2,Actively_Encouraged,3,2.898,67.17,Low,-0.069,0.331,14.4
100348,STEM,Freshman,3.52,Copywriting/Drafting,Advanced,5,TRUE,3,Allowed_With_Citation,6,3.621,86.97,Low,-0.101,0.125,9.02
100349,Humanities,Sophomore,3.23,Summarizing_Reading,Beginner,2,FALSE,2,Allowed_With_Citation,2,3.334,45.42,Low,-0.104,0.456,10.95
100350,Business,Freshman,3.811,Debugging/Troubleshooting,Intermediate,3,FALSE,2,Actively_Encouraged,4,3.991,73.79,Medium,-0.18,0.46,15.66
100351,Business,Graduate,3.402,Direct_Answer_Generation,Advanced,3,FALSE,1,Allowed_With_Citation,2,3.613,87.1,Medium,-0.211,0.141,13.8
100352,Arts,Freshman,3.542,Copywriting/Drafting,Beginner,2,FALSE,1,Strict_Ban,4,3.616,66.01,Low,-0.074,0.451,10.92
100353,Business,Freshman,3.03,Summarizing_Reading,Beginner,1,TRUE,3,Allowed_With_Citation,6,3.078,82.29,Medium,-0.048,0.775,10.66
100354,STEM,Graduate,2.915,Debugging/Troubleshooting,Beginner,1,TRUE,3,Allowed_With_Citation,4,3.175,97.22,High,-0.26,0.583,16.77
100355,STEM,Junior,2.456,Copywriting/Drafting,Beginner,1,FALSE,1,Actively_Encouraged,1,2.594,58.42,Low,-0.138,0.193,19.93
100356,Business,Senior,2.83,Direct_Answer_Generation,Intermediate,3,FALSE,2,Allowed_With_Citation,5,2.936,100,Medium,-0.106,0.443,20.4
100357,STEM,Sophomore,2.879,Debugging/Troubleshooting,Beginner,2,TRUE,9,Allowed_With_Citation,4,2.836,67.28,Medium,0.043,0.712,45.89
